Id,EmployeeId,ProposalId,CustomerId,DealershipCarId,LeaseSignDate,LeaseStartDate,LeaseEndDate,LeaseUniqueNumber,TotalPrice,Description,CreateDate,UpdateDate
1498,5,7,3214,2038,10/13/2022,10/30/2022,4/30/2023,1498,15838.9,Empty Description ,10/12/2022,10/12/2022
1499,6,9,4133,6253,9/6/2022,9/15/2022,4/27/2023,1499,29005.87,Empty Description ,9/27/2022,9/27/2022
1500,6,6,7482,9305,5/19/2023,6/8/2023,11/6/2023,1500,2265.61,Empty Description ,6/15/2023,6/15/2023
1501,10,10,23784,626,5/21/2023,5/23/2023,8/25/2023,1501,22228.16,Empty Description ,7/10/2022,7/10/2022
1502,8,1,27030,5922,7/2/2023,7/17/2023,1/6/2024,1502,35763.76,Empty Description ,4/27/2023,4/27/2023
1503,8,10,20480,241,6/27/2021,7/24/2021,12/7/2021,1503,36835.75,Empty Description ,11/25/2023,11/25/2023
1504,5,4,29869,9026,2/7/2024,2/23/2024,9/16/2024,1504,14138.3,Empty Description ,7/23/2021,7/23/2021
1505,8,3,9542,6888,8/2/2023,8/9/2023,4/5/2024,1505,7659.79,Empty Description ,10/6/2021,10/6/2021
1506,6,1,23098,5691,9/5/2021,9/24/2021,7/18/2022,1506,11339.91,Empty Description ,7/4/2023,7/4/2023
1507,6,3,28224,9575,8/7/2023,8/23/2023,12/20/2023,1507,28761.12,Empty Description ,9/16/2022,9/16/2022
1508,4,2,29125,4020,7/10/2021,7/21/2021,3/24/2022,1508,11642.14,Empty Description ,2/12/2024,2/12/2024
1509,10,9,1078,7389,7/9/2022,7/29/2022,6/25/2023,1509,6237.98,Empty Description ,7/5/2021,7/5/2021
1510,5,5,25553,2934,10/3/2023,10/31/2023,1/31/2024,1510,8947.95,Empty Description ,10/12/2023,10/12/2023
1511,4,8,5806,1477,6/25/2023,7/15/2023,4/14/2024,1511,17652.29,Empty Description ,10/25/2022,10/25/2022
1512,6,2,3094,5236,10/21/2023,11/14/2023,5/30/2024,1512,48349.39,Empty Description ,10/20/2023,10/20/2023
1513,6,7,9521,8918,3/23/2024,4/7/2024,10/3/2024,1513,5843.71,Empty Description ,9/22/2023,9/22/2023
1514,7,10,16531,8973,12/10/2022,12/23/2022,4/6/2023,1514,12787.4,Empty Description ,9/24/2022,9/24/2022
1515,8,1,5516,3112,7/17/2023,8/7/2023,3/3/2024,1515,26829.95,Empty Description ,2/13/2024,2/13/2024
1516,8,8,27354,3490,6/23/2021,7/13/2021,3/17/2022,1516,42253.63,Empty Description ,7/4/2022,7/4/2022
1517,8,3,11551,5230,10/24/2022,10/27/2022,3/27/2023,1517,47318.45,Empty Description ,4/24/2023,4/24/2023
1518,9,3,4723,5425,2/1/2022,2/5/2022,8/30/2022,1518,43178.89,Empty Description ,12/1/2021,12/1/2021
1519,3,9,24520,4680,7/18/2021,8/12/2021,6/1/2022,1519,25166.38,Empty Description ,4/10/2021,4/10/2021
1520,1,8,6851,5932,7/11/2022,8/7/2022,5/4/2023,1520,33512.58,Empty Description ,5/9/2021,5/9/2021
1521,3,1,26106,3356,4/26/2021,5/15/2021,9/25/2021,1521,15455.11,Empty Description ,1/7/2022,1/7/2022
1522,3,1,7974,5791,5/7/2023,6/2/2023,1/19/2024,1522,19944.79,Empty Description ,7/18/2023,7/18/2023
1523,9,8,7580,9114,5/25/2023,6/12/2023,4/13/2024,1523,29630.91,Empty Description ,1/10/2022,1/10/2022
1524,5,7,28649,2489,5/30/2022,6/15/2022,9/29/2022,1524,42844.54,Empty Description ,5/30/2022,5/30/2022
1525,4,1,9119,7161,8/27/2023,9/24/2023,7/26/2024,1525,40633.8,Empty Description ,3/12/2023,3/12/2023
1526,3,6,14912,929,9/15/2023,10/1/2023,4/10/2024,1526,37191.72,Empty Description ,10/14/2022,10/14/2022
1527,1,5,10471,3430,8/15/2021,8/22/2021,12/1/2021,1527,1909.74,Empty Description ,1/27/2024,1/27/2024
1528,6,7,24278,1075,8/13/2021,9/4/2021,12/20/2021,1528,30159.4,Empty Description ,12/20/2023,12/20/2023
1529,8,1,20904,6798,9/16/2022,10/9/2022,4/1/2023,1529,29651.99,Empty Description ,4/12/2023,4/12/2023
1530,9,5,27829,6229,12/30/2023,1/26/2024,8/28/2024,1530,40952.06,Empty Description ,1/12/2022,1/12/2022
1531,10,6,8348,6799,4/15/2022,5/5/2022,3/12/2023,1531,33176.93,Empty Description ,5/24/2021,5/24/2021
1532,4,9,2359,5608,10/6/2022,10/7/2022,7/28/2023,1532,26527.01,Empty Description ,12/9/2021,12/9/2021
1533,3,7,12121,9064,3/16/2024,3/31/2024,7/15/2024,1533,38507.48,Empty Description ,2/18/2022,2/18/2022
1534,7,6,9240,9901,2/9/2023,3/9/2023,2/15/2024,1534,13164.27,Empty Description ,2/16/2022,2/16/2022
1535,2,1,27383,4337,12/25/2022,12/29/2022,9/15/2023,1535,11917.5,Empty Description ,12/14/2022,12/14/2022
1536,5,9,26364,4993,5/26/2021,6/16/2021,12/27/2021,1536,14382.16,Empty Description ,7/3/2022,7/3/2022
1537,7,8,13794,4298,8/31/2021,9/12/2021,5/26/2022,1537,17098.38,Empty Description ,12/13/2022,12/13/2022
1538,9,1,9470,8650,7/15/2022,8/13/2022,4/8/2023,1538,6975.82,Empty Description ,11/5/2021,11/5/2021
1539,7,1,29532,1120,7/3/2023,7/19/2023,3/6/2024,1539,24138.34,Empty Description ,7/20/2021,7/20/2021
1540,3,9,20241,398,3/13/2024,3/28/2024,10/1/2024,1540,33435.19,Empty Description ,1/7/2022,1/7/2022
1541,6,7,18753,5780,3/29/2023,4/8/2023,8/20/2023,1541,43698.53,Empty Description ,8/27/2022,8/27/2022
1542,10,7,9937,2779,8/6/2023,8/22/2023,12/20/2023,1542,29619.87,Empty Description ,1/5/2023,1/5/2023
1543,1,10,10734,2144,2/11/2024,3/10/2024,9/13/2024,1543,48908.61,Empty Description ,2/22/2022,2/22/2022
1544,8,1,8250,9845,1/5/2024,1/15/2024,1/3/2025,1544,47569.45,Empty Description ,11/8/2023,11/8/2023
1545,4,6,24788,2855,11/15/2022,12/14/2022,11/26/2023,1545,25798.48,Empty Description ,4/28/2021,4/28/2021
1546,9,8,1999,9105,9/2/2023,9/21/2023,3/8/2024,1546,26907.67,Empty Description ,4/7/2022,4/7/2022
1547,10,1,1368,372,4/11/2023,4/26/2023,2/2/2024,1547,35761.14,Empty Description ,8/18/2021,8/18/2021
1548,10,2,6336,2832,10/29/2021,11/10/2021,3/9/2022,1548,49078.21,Empty Description ,2/3/2022,2/3/2022
1549,6,1,8364,2978,10/6/2023,10/8/2023,2/9/2024,1549,31332.53,Empty Description ,7/23/2023,7/23/2023
1550,7,7,11776,3293,2/16/2024,3/12/2024,9/23/2024,1550,31807.39,Empty Description ,11/20/2023,11/20/2023
1551,6,8,29176,5106,12/22/2022,1/12/2023,8/5/2023,1551,20435.58,Empty Description ,6/8/2023,6/8/2023
1552,8,1,18080,9355,5/25/2021,6/22/2021,4/18/2022,1552,25388.4,Empty Description ,1/4/2024,1/4/2024
1553,3,10,15864,9778,10/5/2022,10/23/2022,6/25/2023,1553,34819.89,Empty Description ,3/17/2022,3/17/2022
1554,10,4,25253,3964,1/17/2024,2/6/2024,1/19/2025,1554,5518.6,Empty Description ,8/14/2022,8/14/2022
1555,3,2,28707,3769,4/1/2022,4/20/2022,4/9/2023,1555,35287.28,Empty Description ,4/9/2021,4/9/2021
1556,9,7,12820,2885,10/14/2022,10/15/2022,9/20/2023,1556,15832.28,Empty Description ,11/28/2021,11/28/2021
1557,1,2,24961,1497,4/11/2021,5/7/2021,9/1/2021,1557,3119.29,Empty Description ,8/6/2021,8/6/2021
1558,1,7,3957,3693,7/8/2023,7/25/2023,6/16/2024,1558,26677.52,Empty Description ,9/15/2023,9/15/2023
1559,1,10,20157,3619,5/16/2021,5/23/2021,11/2/2021,1559,18243.73,Empty Description ,4/7/2023,4/7/2023
1560,1,7,3057,8728,12/20/2023,1/7/2024,4/28/2024,1560,46969.91,Empty Description ,1/28/2024,1/28/2024
1561,4,1,5834,3556,4/24/2022,4/29/2022,10/5/2022,1561,35515.45,Empty Description ,2/9/2024,2/9/2024
1562,3,3,7241,855,10/20/2022,11/13/2022,9/15/2023,1562,38084.94,Empty Description ,12/15/2023,12/15/2023
1563,10,2,22636,6684,11/21/2023,12/15/2023,3/27/2024,1563,14453.57,Empty Description ,8/10/2023,8/10/2023
1564,9,7,16496,7935,10/2/2021,10/28/2021,7/28/2022,1564,9972.81,Empty Description ,4/24/2023,4/24/2023
1565,6,5,24040,1574,3/20/2024,4/14/2024,1/5/2025,1565,14782.17,Empty Description ,6/10/2022,6/10/2022
1566,8,2,14673,5708,11/10/2023,12/8/2023,8/4/2024,1566,30532.25,Empty Description ,7/11/2022,7/11/2022
1567,9,5,19595,2330,5/11/2021,6/1/2021,4/21/2022,1567,26555.09,Empty Description ,9/26/2023,9/26/2023
1568,4,7,2028,4457,2/10/2024,2/18/2024,6/25/2024,1568,47557.72,Empty Description ,7/19/2023,7/19/2023
1569,8,10,26590,317,10/23/2021,11/19/2021,8/8/2022,1569,32880.24,Empty Description ,5/27/2023,5/27/2023
1570,8,5,23744,1427,2/4/2022,2/9/2022,11/6/2022,1570,46265.35,Empty Description ,10/14/2022,10/14/2022
1571,4,6,4410,4911,8/25/2022,9/6/2022,6/12/2023,1571,30121.11,Empty Description ,9/20/2023,9/20/2023
1572,7,6,18367,2029,12/3/2023,12/6/2023,9/14/2024,1572,6532.27,Empty Description ,5/26/2022,5/26/2022
1573,9,4,28427,3678,8/16/2023,9/10/2023,6/2/2024,1573,37475.81,Empty Description ,3/24/2022,3/24/2022
1574,2,1,3530,9200,4/24/2023,5/21/2023,3/17/2024,1574,12658.19,Empty Description ,3/16/2022,3/16/2022
1575,8,5,1116,4132,8/13/2023,8/22/2023,2/6/2024,1575,5362.42,Empty Description ,5/27/2022,5/27/2022
1576,1,4,20254,4064,5/7/2022,5/20/2022,12/22/2022,1576,34792.27,Empty Description ,2/24/2022,2/24/2022
1577,6,5,13334,9084,11/17/2022,11/28/2022,3/19/2023,1577,25814.26,Empty Description ,1/2/2022,1/2/2022
1578,10,8,14634,1986,7/4/2021,7/11/2021,11/27/2021,1578,13998.3,Empty Description ,3/25/2023,3/25/2023
1579,10,5,10325,2558,6/26/2021,7/20/2021,1/2/2022,1579,26218.85,Empty Description ,7/2/2022,7/2/2022
1580,7,8,1267,3939,1/5/2022,2/2/2022,7/18/2022,1580,31493.87,Empty Description ,9/28/2023,9/28/2023
1581,3,9,13264,6591,11/26/2023,12/17/2023,11/24/2024,1581,32507.86,Empty Description ,10/4/2023,10/4/2023
1582,9,4,24658,1369,11/22/2021,12/8/2021,10/23/2022,1582,8577.29,Empty Description ,1/21/2022,1/21/2022
1583,3,4,13175,5994,3/6/2024,3/18/2024,6/17/2024,1583,40842.62,Empty Description ,7/5/2023,7/5/2023
1584,1,4,28324,9813,2/18/2024,3/11/2024,2/19/2025,1584,12440.87,Empty Description ,8/14/2021,8/14/2021
1585,10,3,11671,6330,3/24/2023,4/7/2023,12/18/2023,1585,3457.6,Empty Description ,4/1/2023,4/1/2023
1586,7,7,19640,4852,5/17/2021,6/3/2021,5/21/2022,1586,30173.34,Empty Description ,8/8/2023,8/8/2023
1587,1,1,12808,7547,10/6/2022,11/4/2022,2/15/2023,1587,25476.29,Empty Description ,1/29/2024,1/29/2024
1588,2,10,7289,5585,12/12/2023,1/1/2024,4/25/2024,1588,15421.63,Empty Description ,11/4/2023,11/4/2023
1589,5,6,15768,9419,8/30/2021,8/31/2021,5/15/2022,1589,4127.85,Empty Description ,8/24/2022,8/24/2022
1590,9,7,15891,9674,12/14/2022,12/24/2022,5/10/2023,1590,26416.27,Empty Description ,1/11/2022,1/11/2022
1591,10,3,3915,1513,7/3/2023,7/28/2023,1/12/2024,1591,11724.1,Empty Description ,11/26/2022,11/26/2022
1592,6,6,28647,4082,5/28/2022,6/3/2022,9/19/2022,1592,21582.12,Empty Description ,7/7/2021,7/7/2021
1593,4,6,485,9212,3/29/2024,4/13/2024,10/13/2024,1593,36550.95,Empty Description ,11/6/2021,11/6/2021
1594,1,9,29417,1086,8/27/2023,9/7/2023,2/14/2024,1594,36197.31,Empty Description ,4/10/2021,4/10/2021
1595,3,10,23390,8586,2/7/2022,3/5/2022,8/18/2022,1595,32790,Empty Description ,7/1/2022,7/1/2022
1596,2,6,23784,4771,12/1/2021,12/4/2021,8/22/2022,1596,25728.8,Empty Description ,1/12/2023,1/12/2023
1597,8,9,14861,6204,8/4/2021,8/25/2021,8/7/2022,1597,38175.9,Empty Description ,7/8/2022,7/8/2022
1598,5,7,4077,2046,9/16/2022,9/25/2022,4/1/2023,1598,46039.17,Empty Description ,6/27/2023,6/27/2023
1599,10,8,18388,8415,4/13/2023,4/29/2023,2/25/2024,1599,13616.5,Empty Description ,8/27/2023,8/27/2023
1600,2,10,22782,8621,2/18/2024,3/18/2024,1/19/2025,1600,38086.83,Empty Description ,7/21/2022,7/21/2022
1601,8,5,14445,9582,5/7/2022,5/9/2022,4/25/2023,1601,48252.5,Empty Description ,6/28/2022,6/28/2022
1602,6,4,3290,7310,6/3/2023,6/13/2023,1/13/2024,1602,27129.27,Empty Description ,8/30/2023,8/30/2023
1603,1,10,21211,7627,7/3/2022,7/25/2022,7/7/2023,1603,41383.74,Empty Description ,3/27/2024,3/27/2024
1604,9,9,1859,2110,6/3/2021,6/4/2021,5/9/2022,1604,16440.9,Empty Description ,1/14/2022,1/14/2022
1605,9,10,19309,5598,7/1/2021,7/20/2021,5/12/2022,1605,22972.31,Empty Description ,3/4/2024,3/4/2024
1606,2,1,1033,8842,1/12/2022,1/23/2022,10/7/2022,1606,46475.28,Empty Description ,3/8/2022,3/8/2022
1607,4,6,2081,1966,8/31/2023,9/9/2023,3/27/2024,1607,8839.34,Empty Description ,9/2/2023,9/2/2023
1608,6,10,8798,9844,12/7/2021,12/14/2021,3/29/2022,1608,41357.3,Empty Description ,11/17/2023,11/17/2023
1609,2,6,24132,1066,2/16/2022,3/1/2022,11/9/2022,1609,17247.54,Empty Description ,2/22/2023,2/22/2023
1610,7,8,25786,9019,7/23/2021,8/12/2021,5/29/2022,1610,5529.89,Empty Description ,10/7/2023,10/7/2023
1611,8,8,25231,7248,2/6/2024,2/13/2024,11/20/2024,1611,18971.74,Empty Description ,1/25/2023,1/25/2023
1612,10,6,23981,1329,5/23/2022,5/31/2022,10/27/2022,1612,40859.3,Empty Description ,12/8/2023,12/8/2023
1613,1,5,22859,2437,3/29/2022,4/22/2022,8/7/2022,1613,47990.33,Empty Description ,8/27/2021,8/27/2021
1614,6,3,25735,8590,8/20/2022,9/2/2022,5/12/2023,1614,1762.75,Empty Description ,7/3/2022,7/3/2022
1615,10,2,13899,806,2/26/2022,3/4/2022,2/9/2023,1615,28016.32,Empty Description ,2/23/2022,2/23/2022
1616,5,8,20506,8987,7/19/2023,8/11/2023,1/6/2024,1616,13290.93,Empty Description ,5/28/2021,5/28/2021
1617,9,4,6957,183,10/24/2023,11/20/2023,4/4/2024,1617,29470.86,Empty Description ,2/19/2024,2/19/2024
1618,7,7,14265,6522,9/22/2021,10/12/2021,8/17/2022,1618,19067.73,Empty Description ,2/16/2023,2/16/2023
1619,1,9,15062,3194,11/20/2023,12/1/2023,4/10/2024,1619,15870.21,Empty Description ,5/28/2023,5/28/2023
1620,8,9,28562,4990,10/27/2021,11/7/2021,8/17/2022,1620,15152.31,Empty Description ,2/5/2023,2/5/2023
1621,1,4,2956,1904,2/24/2022,3/22/2022,10/27/2022,1621,16771.89,Empty Description ,4/27/2022,4/27/2022
1622,7,1,11999,1141,3/24/2024,4/9/2024,7/14/2024,1622,12240.07,Empty Description ,11/23/2022,11/23/2022
1623,3,4,27530,2866,9/4/2021,10/3/2021,5/11/2022,1623,30142.27,Empty Description ,12/23/2023,12/23/2023
1624,1,10,5205,7346,6/20/2021,6/25/2021,10/4/2021,1624,42963.76,Empty Description ,8/19/2023,8/19/2023
1625,8,8,1311,6653,4/24/2021,5/6/2021,5/4/2022,1625,33300.75,Empty Description ,8/13/2023,8/13/2023
1626,9,8,8025,2476,4/15/2022,4/17/2022,4/1/2023,1626,33093.92,Empty Description ,9/3/2022,9/3/2022
1627,2,6,5676,5002,5/28/2023,6/18/2023,10/26/2023,1627,19679.55,Empty Description ,5/22/2022,5/22/2022
1628,9,5,16809,2317,8/18/2022,9/7/2022,1/16/2023,1628,3779.64,Empty Description ,7/18/2021,7/18/2021
1629,3,8,22780,9811,11/22/2022,12/5/2022,5/20/2023,1629,15021.12,Empty Description ,7/16/2022,7/16/2022
1630,7,4,18359,9701,2/10/2024,3/10/2024,10/28/2024,1630,36595.46,Empty Description ,1/2/2023,1/2/2023
1631,9,3,1149,1915,5/16/2023,6/9/2023,3/23/2024,1631,26325.32,Empty Description ,9/14/2021,9/14/2021
1632,9,1,28489,8558,8/8/2021,9/1/2021,6/9/2022,1632,43910.17,Empty Description ,12/17/2023,12/17/2023
1633,1,9,16847,6681,11/8/2022,11/18/2022,10/3/2023,1633,18550.4,Empty Description ,1/4/2024,1/4/2024
1634,9,1,18644,422,10/31/2021,11/5/2021,7/27/2022,1634,15062.52,Empty Description ,12/25/2022,12/25/2022
1635,10,3,18934,6394,9/23/2022,10/3/2022,3/19/2023,1635,17239.32,Empty Description ,4/26/2023,4/26/2023
1636,4,4,2739,5365,5/5/2022,5/17/2022,11/17/2022,1636,3582.59,Empty Description ,12/31/2023,12/31/2023
1637,10,4,12407,2884,11/9/2022,11/27/2022,5/28/2023,1637,27033.17,Empty Description ,6/27/2023,6/27/2023
1638,4,1,4206,1485,2/22/2023,3/14/2023,10/16/2023,1638,36242.04,Empty Description ,6/27/2023,6/27/2023
1639,10,10,5794,4005,1/19/2023,2/8/2023,9/6/2023,1639,4000.89,Empty Description ,2/28/2022,2/28/2022
1640,5,10,19217,4649,10/15/2021,11/10/2021,2/17/2022,1640,20583.47,Empty Description ,6/11/2023,6/11/2023
1641,4,5,18335,367,8/1/2021,8/6/2021,8/3/2022,1641,40728.53,Empty Description ,12/12/2023,12/12/2023
1642,8,8,5885,5524,3/15/2023,3/27/2023,9/16/2023,1642,43144.68,Empty Description ,3/8/2022,3/8/2022
1643,4,4,1558,8884,3/20/2023,4/8/2023,10/24/2023,1643,3254.75,Empty Description ,2/14/2024,2/14/2024
1644,7,6,6230,7676,5/24/2023,6/6/2023,4/28/2024,1644,7157.67,Empty Description ,1/31/2022,1/31/2022
1645,1,5,22853,9635,11/13/2022,12/6/2022,8/19/2023,1645,23891.57,Empty Description ,3/26/2022,3/26/2022
1646,10,7,5187,6374,11/1/2022,11/20/2022,4/7/2023,1646,37856.22,Empty Description ,12/22/2022,12/22/2022
1647,4,3,8745,8728,7/6/2021,7/29/2021,7/25/2022,1647,1113.4,Empty Description ,11/14/2023,11/14/2023
1648,5,1,17203,9443,11/27/2022,11/28/2022,8/8/2023,1648,49743.19,Empty Description ,9/11/2023,9/11/2023
1649,4,4,23720,2949,12/23/2021,1/20/2022,9/2/2022,1649,49346.5,Empty Description ,10/27/2023,10/27/2023
1650,3,6,27463,1245,11/21/2023,12/10/2023,11/8/2024,1650,28532.11,Empty Description ,2/16/2023,2/16/2023
1651,9,8,26066,5750,5/12/2022,5/22/2022,8/20/2022,1651,33846.72,Empty Description ,5/3/2021,5/3/2021
1652,6,10,6684,7327,9/19/2021,9/25/2021,9/6/2022,1652,8525.29,Empty Description ,5/8/2022,5/8/2022
1653,1,10,5380,9156,7/6/2023,8/4/2023,2/3/2024,1653,20467.23,Empty Description ,8/14/2022,8/14/2022
1654,8,7,23218,9695,2/4/2023,2/28/2023,9/25/2023,1654,11708.28,Empty Description ,7/28/2021,7/28/2021
1655,2,9,5416,813,9/23/2021,10/10/2021,2/25/2022,1655,30604.88,Empty Description ,5/15/2022,5/15/2022
1656,8,2,6712,2445,1/10/2022,1/18/2022,7/29/2022,1656,3780.39,Empty Description ,2/3/2023,2/3/2023
1657,1,9,24753,1817,2/1/2022,2/17/2022,5/29/2022,1657,19589.81,Empty Description ,12/12/2023,12/12/2023
1658,4,7,26227,4024,1/4/2022,1/18/2022,8/11/2022,1658,28011.49,Empty Description ,7/1/2022,7/1/2022
1659,10,9,4379,6641,7/25/2023,8/4/2023,2/29/2024,1659,48579,Empty Description ,1/30/2022,1/30/2022
1660,2,10,16978,7350,6/14/2023,7/12/2023,4/3/2024,1660,42351.43,Empty Description ,1/8/2023,1/8/2023
1661,9,3,24004,3452,2/28/2023,3/25/2023,9/20/2023,1661,34235.32,Empty Description ,2/10/2022,2/10/2022
1662,10,3,4540,9926,2/3/2022,2/17/2022,11/19/2022,1662,10354.1,Empty Description ,8/6/2023,8/6/2023
1663,4,1,25994,2439,8/18/2023,8/19/2023,2/7/2024,1663,25715.95,Empty Description ,9/17/2022,9/17/2022
1664,6,4,29969,5661,9/29/2021,10/24/2021,7/29/2022,1664,41462.33,Empty Description ,7/16/2022,7/16/2022
1665,3,1,25744,1521,7/14/2021,7/19/2021,5/16/2022,1665,41222.13,Empty Description ,10/11/2022,10/11/2022
1666,9,7,12945,3828,6/16/2022,7/8/2022,2/3/2023,1666,26781.53,Empty Description ,12/2/2023,12/2/2023
1667,1,3,17066,7432,1/20/2022,2/17/2022,7/5/2022,1667,28446.86,Empty Description ,9/7/2021,9/7/2021
1668,5,8,12639,4642,12/5/2022,12/22/2022,9/6/2023,1668,25688.2,Empty Description ,4/5/2023,4/5/2023
1669,1,9,15524,8758,6/23/2023,7/19/2023,6/9/2024,1669,19113.37,Empty Description ,4/26/2022,4/26/2022
1670,4,10,1680,5464,10/9/2023,10/22/2023,8/30/2024,1670,18635.41,Empty Description ,9/23/2021,9/23/2021
1671,7,4,606,1405,7/12/2023,7/15/2023,7/12/2024,1671,6525.4,Empty Description ,1/7/2024,1/7/2024
1672,1,10,21927,3668,3/21/2022,3/30/2022,8/8/2022,1672,47569.24,Empty Description ,9/11/2022,9/11/2022
1673,5,5,12684,8055,9/24/2022,9/26/2022,1/31/2023,1673,31255.96,Empty Description ,3/7/2022,3/7/2022
1674,1,9,15861,5210,12/27/2023,1/25/2024,7/16/2024,1674,18982.16,Empty Description ,1/5/2023,1/5/2023
1675,6,10,1986,2653,7/25/2021,7/28/2021,1/21/2022,1675,7734.91,Empty Description ,4/29/2022,4/29/2022
1676,4,4,18827,5489,12/19/2021,1/17/2022,5/29/2022,1676,24137.07,Empty Description ,9/15/2021,9/15/2021
1677,3,7,15771,3471,5/21/2021,6/9/2021,12/9/2021,1677,32964.91,Empty Description ,4/20/2022,4/20/2022
1678,7,3,25360,4137,3/13/2023,3/30/2023,7/17/2023,1678,35611.68,Empty Description ,1/28/2024,1/28/2024
1679,4,4,10806,6977,1/24/2022,2/20/2022,9/5/2022,1679,45681.97,Empty Description ,10/22/2023,10/22/2023
1680,10,2,14806,7465,7/26/2022,8/7/2022,2/26/2023,1680,18847.41,Empty Description ,1/10/2024,1/10/2024
1681,7,3,15882,3157,8/31/2022,9/25/2022,6/2/2023,1681,18135.3,Empty Description ,4/16/2023,4/16/2023
1682,7,4,7760,7308,10/2/2022,10/24/2022,3/31/2023,1682,42865.09,Empty Description ,3/6/2024,3/6/2024
1683,7,1,24936,3896,8/27/2022,9/15/2022,8/10/2023,1683,874.53,Empty Description ,7/26/2021,7/26/2021
1684,10,4,27021,7236,3/16/2024,4/8/2024,3/19/2025,1684,9742.1,Empty Description ,4/28/2022,4/28/2022
1685,3,3,24716,32,11/14/2023,12/9/2023,9/23/2024,1685,25157.71,Empty Description ,5/24/2023,5/24/2023
1686,3,10,4779,5133,3/12/2023,3/25/2023,10/17/2023,1686,8695.2,Empty Description ,9/21/2022,9/21/2022
1687,2,2,16735,8942,12/12/2022,1/3/2023,7/2/2023,1687,44869.03,Empty Description ,10/9/2022,10/9/2022
1688,5,10,6936,407,10/2/2022,10/18/2022,5/11/2023,1688,17367.05,Empty Description ,9/20/2022,9/20/2022
1689,3,9,27587,3003,9/5/2022,9/26/2022,4/8/2023,1689,48221.95,Empty Description ,2/10/2022,2/10/2022
1690,3,1,12376,337,9/27/2021,10/13/2021,2/5/2022,1690,47958.34,Empty Description ,10/26/2023,10/26/2023
1691,5,5,7440,2776,10/3/2022,10/29/2022,6/18/2023,1691,18965.51,Empty Description ,7/27/2023,7/27/2023
1692,2,2,18627,6534,2/10/2024,2/24/2024,1/11/2025,1692,25249.11,Empty Description ,11/3/2022,11/3/2022
1693,8,2,2804,7530,12/29/2021,1/17/2022,9/7/2022,1693,31333.81,Empty Description ,10/26/2023,10/26/2023
1694,3,8,19797,9652,3/16/2023,4/13/2023,10/8/2023,1694,23682.7,Empty Description ,10/9/2021,10/9/2021
1695,8,5,28606,3215,6/30/2023,7/19/2023,4/22/2024,1695,29435.14,Empty Description ,9/1/2022,9/1/2022
1696,3,5,1731,9874,3/10/2023,4/2/2023,7/24/2023,1696,33888.19,Empty Description ,10/4/2022,10/4/2022
1697,2,2,22512,1397,3/24/2024,4/19/2024,3/13/2025,1697,24658.58,Empty Description ,8/13/2022,8/13/2022
1698,7,4,25062,7323,7/11/2021,8/6/2021,1/16/2022,1698,13787.71,Empty Description ,3/9/2023,3/9/2023
1699,8,6,21928,7943,12/7/2023,12/26/2023,4/2/2024,1699,31127.8,Empty Description ,6/6/2023,6/6/2023
1700,5,5,3613,3763,12/15/2023,1/10/2024,7/15/2024,1700,8705.12,Empty Description ,7/17/2023,7/17/2023
1701,7,1,10691,967,6/11/2023,6/27/2023,12/27/2023,1701,35248.09,Empty Description ,11/7/2022,11/7/2022
1702,7,4,23597,7264,1/19/2024,2/4/2024,11/7/2024,1702,46931.66,Empty Description ,4/8/2021,4/8/2021
1703,5,2,23332,2405,10/18/2021,11/2/2021,10/26/2022,1703,19563.5,Empty Description ,12/22/2022,12/22/2022
1704,1,5,10757,4363,11/19/2021,12/8/2021,11/6/2022,1704,24761.46,Empty Description ,9/14/2022,9/14/2022
1705,6,2,24334,440,1/30/2022,2/9/2022,8/15/2022,1705,45028.12,Empty Description ,3/7/2022,3/7/2022
1706,9,8,13066,5127,8/14/2021,8/28/2021,2/20/2022,1706,46953.2,Empty Description ,4/4/2023,4/4/2023
1707,1,5,28159,4162,7/10/2022,8/8/2022,6/5/2023,1707,36151.67,Empty Description ,2/19/2022,2/19/2022
1708,5,4,625,2296,11/5/2023,12/2/2023,5/13/2024,1708,24641.19,Empty Description ,8/26/2021,8/26/2021
1709,9,5,20501,5389,2/25/2022,3/11/2022,2/12/2023,1709,27078.62,Empty Description ,10/24/2021,10/24/2021
1710,9,5,11309,2533,11/23/2023,11/25/2023,10/4/2024,1710,23300.11,Empty Description ,7/12/2021,7/12/2021
1711,7,7,463,9198,1/8/2023,1/11/2023,7/13/2023,1711,15503.14,Empty Description ,11/21/2023,11/21/2023
1712,10,3,401,1176,6/14/2022,7/6/2022,4/28/2023,1712,30278.81,Empty Description ,8/12/2022,8/12/2022
1713,5,1,8480,483,5/10/2021,6/2/2021,1/10/2022,1713,26363.28,Empty Description ,6/26/2022,6/26/2022
1714,5,3,3316,2017,12/19/2023,1/9/2024,9/29/2024,1714,36813.19,Empty Description ,6/1/2022,6/1/2022
1715,1,2,18935,1985,7/20/2022,7/28/2022,6/23/2023,1715,5252.5,Empty Description ,3/26/2022,3/26/2022
1716,4,4,8887,8327,9/17/2021,9/27/2021,1/7/2022,1716,47590.01,Empty Description ,8/13/2021,8/13/2021
1717,7,6,9028,1979,10/3/2022,10/15/2022,2/13/2023,1717,47859.37,Empty Description ,8/13/2021,8/13/2021
1718,9,9,15743,1948,2/6/2024,2/12/2024,11/19/2024,1718,28337.86,Empty Description ,12/13/2022,12/13/2022
