Id,DealershipCarId,CustomerId,SaleDate,StatusId,ExpectedDeliveryDate,EmployeeId,PaymentMethodId,CreateDate,UpdateDate
76253,38127,76254,6/16/2021,1,6/16/2021,11493,1,4/7/2024,4/7/2024
76255,38128,76256,10/29/2021,1,10/29/2021,6178,1,4/7/2024,4/7/2024
76257,38129,76258,3/23/2022,1,3/23/2022,2530,1,4/7/2024,4/7/2024
76259,38130,76260,6/23/2022,1,6/23/2022,14189,1,4/7/2024,4/7/2024
76261,38131,76262,2/9/2024,1,2/9/2024,9549,1,4/7/2024,4/7/2024
76263,38132,76264,12/29/2023,1,12/29/2023,1112,1,4/7/2024,4/7/2024
76265,38133,76266,3/13/2023,1,3/13/2023,7640,1,4/7/2024,4/7/2024
76267,38134,76268,11/13/2023,1,11/13/2023,4914,1,4/7/2024,4/7/2024
76269,38135,76270,9/22/2023,1,9/22/2023,9448,1,4/7/2024,4/7/2024
76271,38136,76272,6/13/2023,1,6/13/2023,5365,1,4/7/2024,4/7/2024
76273,38137,76274,12/5/2021,1,12/5/2021,12323,1,4/7/2024,4/7/2024
76275,38138,76276,12/3/2023,1,12/3/2023,8836,1,4/7/2024,4/7/2024
76277,38139,76278,7/28/2023,1,7/28/2023,166,1,4/7/2024,4/7/2024
76279,38140,76280,2/7/2023,1,2/7/2023,7398,1,4/7/2024,4/7/2024
76281,38141,76282,5/27/2023,1,5/27/2023,13845,1,4/7/2024,4/7/2024
76283,38142,76284,5/23/2022,1,5/23/2022,9921,1,4/7/2024,4/7/2024
76285,38143,76286,12/13/2022,1,12/13/2022,12535,1,4/7/2024,4/7/2024
76287,38144,76288,6/25/2021,1,6/25/2021,5237,1,4/7/2024,4/7/2024
76289,38145,76290,3/12/2024,1,3/12/2024,5936,1,4/7/2024,4/7/2024
76291,38146,76292,6/3/2023,1,6/3/2023,3590,1,4/7/2024,4/7/2024
76293,38147,76294,4/30/2022,1,4/30/2022,13923,1,4/7/2024,4/7/2024
76295,38148,76296,10/12/2023,1,10/12/2023,8652,1,4/7/2024,4/7/2024
76297,38149,76298,12/17/2022,1,12/17/2022,11436,1,4/7/2024,4/7/2024
76299,38150,76300,12/12/2021,1,12/12/2021,9121,1,4/7/2024,4/7/2024
76301,38151,76302,8/6/2023,1,8/6/2023,5434,1,4/7/2024,4/7/2024
76303,38152,76304,10/17/2023,1,10/17/2023,4901,1,4/7/2024,4/7/2024
76305,38153,76306,8/29/2023,1,8/29/2023,14207,1,4/7/2024,4/7/2024
76307,38154,76308,11/13/2021,1,11/13/2021,548,1,4/7/2024,4/7/2024
76309,38155,76310,9/13/2022,1,9/13/2022,13245,1,4/7/2024,4/7/2024
76311,38156,76312,1/29/2023,1,1/29/2023,1059,1,4/7/2024,4/7/2024
76313,38157,76314,11/6/2022,1,11/6/2022,3327,1,4/7/2024,4/7/2024
76315,38158,76316,12/7/2023,1,12/7/2023,2441,1,4/7/2024,4/7/2024
76317,38159,76318,3/29/2022,1,3/29/2022,10059,1,4/7/2024,4/7/2024
76319,38160,76320,6/2/2022,1,6/2/2022,3504,1,4/7/2024,4/7/2024
76321,38161,76322,11/20/2023,1,11/20/2023,7709,1,4/7/2024,4/7/2024
76323,38162,76324,1/9/2024,1,1/9/2024,1632,1,4/7/2024,4/7/2024
76325,38163,76326,11/17/2022,1,11/17/2022,14151,1,4/7/2024,4/7/2024
76327,38164,76328,5/21/2022,1,5/21/2022,1722,1,4/7/2024,4/7/2024
76329,38165,76330,10/13/2021,1,10/13/2021,2294,1,4/7/2024,4/7/2024
76331,38166,76332,5/16/2023,1,5/16/2023,11677,1,4/7/2024,4/7/2024
76333,38167,76334,8/14/2023,1,8/14/2023,736,1,4/7/2024,4/7/2024
76335,38168,76336,10/22/2023,1,10/22/2023,2008,1,4/7/2024,4/7/2024
76337,38169,76338,5/29/2023,1,5/29/2023,1017,1,4/7/2024,4/7/2024
76339,38170,76340,11/2/2021,1,11/2/2021,2535,1,4/7/2024,4/7/2024
76341,38171,76342,12/10/2023,1,12/10/2023,8364,1,4/7/2024,4/7/2024
76343,38172,76344,5/15/2023,1,5/15/2023,205,1,4/7/2024,4/7/2024
76345,38173,76346,4/27/2022,1,4/27/2022,1560,1,4/7/2024,4/7/2024
76347,38174,76348,2/17/2024,1,2/17/2024,10410,1,4/7/2024,4/7/2024
76349,38175,76350,3/30/2024,1,3/30/2024,13665,1,4/7/2024,4/7/2024
76351,38176,76352,2/14/2023,1,2/14/2023,1374,1,4/7/2024,4/7/2024
76353,38177,76354,2/19/2022,1,2/19/2022,7521,1,4/7/2024,4/7/2024
76355,38178,76356,9/4/2023,1,9/4/2023,7980,1,4/7/2024,4/7/2024
76357,38179,76358,2/13/2023,1,2/13/2023,14185,1,4/7/2024,4/7/2024
76359,38180,76360,1/9/2024,1,1/9/2024,13579,1,4/7/2024,4/7/2024
76361,38181,76362,2/20/2023,1,2/20/2023,11320,1,4/7/2024,4/7/2024
76363,38182,76364,7/16/2022,1,7/16/2022,10470,1,4/7/2024,4/7/2024
76365,38183,76366,10/19/2022,1,10/19/2022,10803,1,4/7/2024,4/7/2024
76367,38184,76368,9/22/2021,1,9/22/2021,3516,1,4/7/2024,4/7/2024
76369,38185,76370,1/8/2023,1,1/8/2023,4047,1,4/7/2024,4/7/2024
76371,38186,76372,9/2/2023,1,9/2/2023,4482,1,4/7/2024,4/7/2024
76373,38187,76374,5/22/2021,1,5/22/2021,10986,1,4/7/2024,4/7/2024
76375,38188,76376,7/1/2021,1,7/1/2021,6191,1,4/7/2024,4/7/2024
76377,38189,76378,4/24/2023,1,4/24/2023,5091,1,4/7/2024,4/7/2024
76379,38190,76380,6/14/2022,1,6/14/2022,8570,1,4/7/2024,4/7/2024
76381,38191,76382,3/28/2022,1,3/28/2022,6969,1,4/7/2024,4/7/2024
76383,38192,76384,12/29/2021,1,12/29/2021,6718,1,4/7/2024,4/7/2024
76385,38193,76386,3/9/2022,1,3/9/2022,13213,1,4/7/2024,4/7/2024
76387,38194,76388,1/8/2024,1,1/8/2024,4500,1,4/7/2024,4/7/2024
76389,38195,76390,11/14/2021,1,11/14/2021,6224,1,4/7/2024,4/7/2024
76391,38196,76392,9/25/2021,1,9/25/2021,4890,1,4/7/2024,4/7/2024
76393,38197,76394,1/21/2024,1,1/21/2024,13841,1,4/7/2024,4/7/2024
76395,38198,76396,11/13/2023,1,11/13/2023,13840,1,4/7/2024,4/7/2024
76397,38199,76398,10/27/2022,1,10/27/2022,5886,1,4/7/2024,4/7/2024
76399,38200,76400,5/14/2021,1,5/14/2021,7114,1,4/7/2024,4/7/2024
76401,38201,76402,12/22/2021,1,12/22/2021,9827,1,4/7/2024,4/7/2024
76403,38202,76404,9/17/2021,1,9/17/2021,13472,1,4/7/2024,4/7/2024
76405,38203,76406,3/26/2022,1,3/26/2022,46,1,4/7/2024,4/7/2024
76407,38204,76408,7/15/2021,1,7/15/2021,13532,1,4/7/2024,4/7/2024
76409,38205,76410,11/19/2022,1,11/19/2022,9882,1,4/7/2024,4/7/2024
76411,38206,76412,2/28/2024,1,2/28/2024,10348,1,4/7/2024,4/7/2024
76413,38207,76414,9/4/2023,1,9/4/2023,4683,1,4/7/2024,4/7/2024
76415,38208,76416,1/12/2022,1,1/12/2022,1486,1,4/7/2024,4/7/2024
76417,38209,76418,11/5/2023,1,11/5/2023,8451,1,4/7/2024,4/7/2024
76419,38210,76420,8/14/2023,1,8/14/2023,7497,1,4/7/2024,4/7/2024
76421,38211,76422,6/25/2023,1,6/25/2023,11885,1,4/7/2024,4/7/2024
76423,38212,76424,6/19/2022,1,6/19/2022,3751,1,4/7/2024,4/7/2024
76425,38213,76426,8/27/2021,1,8/27/2021,11348,1,4/7/2024,4/7/2024
76427,38214,76428,8/19/2022,1,8/19/2022,8980,1,4/7/2024,4/7/2024
76429,38215,76430,10/4/2022,1,10/4/2022,6732,1,4/7/2024,4/7/2024
76431,38216,76432,1/8/2024,1,1/8/2024,7690,1,4/7/2024,4/7/2024
76433,38217,76434,4/18/2023,1,4/18/2023,12201,1,4/7/2024,4/7/2024
76435,38218,76436,1/24/2024,1,1/24/2024,11814,1,4/7/2024,4/7/2024
76437,38219,76438,12/10/2022,1,12/10/2022,2674,1,4/7/2024,4/7/2024
76439,38220,76440,2/13/2024,1,2/13/2024,4542,1,4/7/2024,4/7/2024
76441,38221,76442,5/23/2023,1,5/23/2023,13460,1,4/7/2024,4/7/2024
76443,38222,76444,7/25/2022,1,7/25/2022,1903,1,4/7/2024,4/7/2024
76445,38223,76446,1/6/2022,1,1/6/2022,2992,1,4/7/2024,4/7/2024
76447,38224,76448,5/20/2023,1,5/20/2023,13717,1,4/7/2024,4/7/2024
76449,38225,76450,11/17/2021,1,11/17/2021,5139,1,4/7/2024,4/7/2024
76451,38226,76452,10/7/2021,1,10/7/2021,7417,1,4/7/2024,4/7/2024
76453,38227,76454,2/12/2022,1,2/12/2022,5456,1,4/7/2024,4/7/2024
76455,38228,76456,5/15/2022,1,5/15/2022,5740,1,4/7/2024,4/7/2024
76457,38229,76458,3/28/2024,1,3/28/2024,5887,1,4/7/2024,4/7/2024
76459,38230,76460,4/12/2023,1,4/12/2023,6773,1,4/7/2024,4/7/2024
76461,38231,76462,8/25/2022,1,8/25/2022,10830,1,4/7/2024,4/7/2024
76463,38232,76464,10/2/2023,1,10/2/2023,12498,1,4/7/2024,4/7/2024
76465,38233,76466,8/18/2022,1,8/18/2022,2542,1,4/7/2024,4/7/2024
76467,38234,76468,6/14/2022,1,6/14/2022,14076,1,4/7/2024,4/7/2024
76469,38235,76470,8/11/2023,1,8/11/2023,11560,1,4/7/2024,4/7/2024
76471,38236,76472,12/26/2022,1,12/26/2022,9399,1,4/7/2024,4/7/2024
76473,38237,76474,5/26/2022,1,5/26/2022,9791,1,4/7/2024,4/7/2024
76475,38238,76476,1/10/2023,1,1/10/2023,10318,1,4/7/2024,4/7/2024
76477,38239,76478,4/21/2022,1,4/21/2022,5278,1,4/7/2024,4/7/2024
76479,38240,76480,1/14/2022,1,1/14/2022,9158,1,4/7/2024,4/7/2024
76481,38241,76482,6/11/2022,1,6/11/2022,4272,1,4/7/2024,4/7/2024
76483,38242,76484,9/9/2022,1,9/9/2022,12175,1,4/7/2024,4/7/2024
76485,38243,76486,2/2/2022,1,2/2/2022,1152,1,4/7/2024,4/7/2024
76487,38244,76488,12/11/2023,1,12/11/2023,2737,1,4/7/2024,4/7/2024
76489,38245,76490,8/25/2021,1,8/25/2021,304,1,4/7/2024,4/7/2024
76491,38246,76492,9/20/2021,1,9/20/2021,1441,1,4/7/2024,4/7/2024
76493,38247,76494,6/8/2023,1,6/8/2023,14096,1,4/7/2024,4/7/2024
76495,38248,76496,10/27/2022,1,10/27/2022,13511,1,4/7/2024,4/7/2024
76497,38249,76498,3/21/2022,1,3/21/2022,320,1,4/7/2024,4/7/2024
76499,38250,76500,6/16/2022,1,6/16/2022,7889,1,4/7/2024,4/7/2024
76501,38251,76502,11/19/2021,1,11/19/2021,6531,1,4/7/2024,4/7/2024
76503,38252,76504,2/29/2024,1,2/29/2024,4132,1,4/7/2024,4/7/2024
76505,38253,76506,10/24/2021,1,10/24/2021,93,1,4/7/2024,4/7/2024
76507,38254,76508,3/20/2023,1,3/20/2023,9502,1,4/7/2024,4/7/2024
76509,38255,76510,9/10/2023,1,9/10/2023,14177,1,4/7/2024,4/7/2024
76511,38256,76512,8/3/2021,1,8/3/2021,11368,1,4/7/2024,4/7/2024
76513,38257,76514,11/27/2023,1,11/27/2023,13001,1,4/7/2024,4/7/2024
76515,38258,76516,5/1/2022,1,5/1/2022,3208,1,4/7/2024,4/7/2024
76517,38259,76518,10/21/2021,1,10/21/2021,9776,1,4/7/2024,4/7/2024
76519,38260,76520,4/3/2024,1,4/3/2024,10688,1,4/7/2024,4/7/2024
76521,38261,76522,2/25/2023,1,2/25/2023,5237,1,4/7/2024,4/7/2024
76523,38262,76524,11/23/2021,1,11/23/2021,4316,1,4/7/2024,4/7/2024
76525,38263,76526,1/13/2024,1,1/13/2024,1533,1,4/7/2024,4/7/2024
76527,38264,76528,1/1/2022,1,1/1/2022,1859,1,4/7/2024,4/7/2024
76529,38265,76530,10/27/2021,1,10/27/2021,14197,1,4/7/2024,4/7/2024
76531,38266,76532,1/26/2022,1,1/26/2022,3054,1,4/7/2024,4/7/2024
76533,38267,76534,4/10/2021,1,4/10/2021,7171,1,4/7/2024,4/7/2024
76535,38268,76536,3/6/2023,1,3/6/2023,434,1,4/7/2024,4/7/2024
76537,38269,76538,6/6/2021,1,6/6/2021,1910,1,4/7/2024,4/7/2024
76539,38270,76540,3/3/2024,1,3/3/2024,8412,1,4/7/2024,4/7/2024
76541,38271,76542,9/17/2023,1,9/17/2023,9622,1,4/7/2024,4/7/2024
76543,38272,76544,9/1/2022,1,9/1/2022,2225,1,4/7/2024,4/7/2024
76545,38273,76546,1/28/2022,1,1/28/2022,7883,1,4/7/2024,4/7/2024
76547,38274,76548,8/1/2022,1,8/1/2022,13060,1,4/7/2024,4/7/2024
76549,38275,76550,7/1/2023,1,7/1/2023,13686,1,4/7/2024,4/7/2024
76551,38276,76552,11/28/2023,1,11/28/2023,8174,1,4/7/2024,4/7/2024
76553,38277,76554,6/14/2023,1,6/14/2023,10906,1,4/7/2024,4/7/2024
76555,38278,76556,11/16/2022,1,11/16/2022,10732,1,4/7/2024,4/7/2024
76557,38279,76558,5/11/2023,1,5/11/2023,10859,1,4/7/2024,4/7/2024
76559,38280,76560,5/8/2023,1,5/8/2023,8955,1,4/7/2024,4/7/2024
76561,38281,76562,5/4/2022,1,5/4/2022,4488,1,4/7/2024,4/7/2024
76563,38282,76564,6/5/2022,1,6/5/2022,2337,1,4/7/2024,4/7/2024
76565,38283,76566,10/20/2022,1,10/20/2022,7702,1,4/7/2024,4/7/2024
76567,38284,76568,12/4/2021,1,12/4/2021,6816,1,4/7/2024,4/7/2024
76569,38285,76570,10/13/2022,1,10/13/2022,3998,1,4/7/2024,4/7/2024
76571,38286,76572,11/6/2022,1,11/6/2022,4766,1,4/7/2024,4/7/2024
76573,38287,76574,1/10/2023,1,1/10/2023,213,1,4/7/2024,4/7/2024
76575,38288,76576,2/24/2023,1,2/24/2023,4697,1,4/7/2024,4/7/2024
76577,38289,76578,10/18/2022,1,10/18/2022,7477,1,4/7/2024,4/7/2024
76579,38290,76580,8/9/2023,1,8/9/2023,10107,1,4/7/2024,4/7/2024
76581,38291,76582,5/23/2022,1,5/23/2022,1894,1,4/7/2024,4/7/2024
76583,38292,76584,4/11/2022,1,4/11/2022,9636,1,4/7/2024,4/7/2024
76585,38293,76586,11/15/2021,1,11/15/2021,10008,1,4/7/2024,4/7/2024
76587,38294,76588,11/5/2022,1,11/5/2022,5080,1,4/7/2024,4/7/2024
76589,38295,76590,8/16/2022,1,8/16/2022,12127,1,4/7/2024,4/7/2024
76591,38296,76592,7/6/2023,1,7/6/2023,13773,1,4/7/2024,4/7/2024
76593,38297,76594,11/11/2023,1,11/11/2023,10323,1,4/7/2024,4/7/2024
76595,38298,76596,12/31/2023,1,12/31/2023,4442,1,4/7/2024,4/7/2024
76597,38299,76598,6/3/2023,1,6/3/2023,9567,1,4/7/2024,4/7/2024
76599,38300,76600,11/2/2022,1,11/2/2022,12985,1,4/7/2024,4/7/2024
76601,38301,76602,8/30/2022,1,8/30/2022,11768,1,4/7/2024,4/7/2024
76603,38302,76604,10/14/2023,1,10/14/2023,12335,1,4/7/2024,4/7/2024
76605,38303,76606,3/14/2023,1,3/14/2023,10289,1,4/7/2024,4/7/2024
76607,38304,76608,9/17/2022,1,9/17/2022,3483,1,4/7/2024,4/7/2024
76609,38305,76610,9/26/2021,1,9/26/2021,1794,1,4/7/2024,4/7/2024
76611,38306,76612,4/24/2023,1,4/24/2023,247,1,4/7/2024,4/7/2024
76613,38307,76614,9/30/2023,1,9/30/2023,11939,1,4/7/2024,4/7/2024
76615,38308,76616,11/26/2023,1,11/26/2023,5570,1,4/7/2024,4/7/2024
76617,38309,76618,5/16/2021,1,5/16/2021,13224,1,4/7/2024,4/7/2024
76619,38310,76620,1/10/2024,1,1/10/2024,2581,1,4/7/2024,4/7/2024
76621,38311,76622,5/12/2023,1,5/12/2023,777,1,4/7/2024,4/7/2024
76623,38312,76624,11/13/2023,1,11/13/2023,6748,1,4/7/2024,4/7/2024
76625,38313,76626,5/29/2021,1,5/29/2021,14114,1,4/7/2024,4/7/2024
76627,38314,76628,5/23/2022,1,5/23/2022,4780,1,4/7/2024,4/7/2024
76629,38315,76630,10/10/2022,1,10/10/2022,12718,1,4/7/2024,4/7/2024
76631,38316,76632,1/13/2023,1,1/13/2023,323,1,4/7/2024,4/7/2024
76633,38317,76634,5/24/2022,1,5/24/2022,3217,1,4/7/2024,4/7/2024
76635,38318,76636,9/11/2021,1,9/11/2021,1487,1,4/7/2024,4/7/2024
76637,38319,76638,10/11/2021,1,10/11/2021,8097,1,4/7/2024,4/7/2024
76639,38320,76640,7/24/2023,1,7/24/2023,1676,1,4/7/2024,4/7/2024
76641,38321,76642,9/3/2023,1,9/3/2023,5002,1,4/7/2024,4/7/2024
76643,38322,76644,12/15/2021,1,12/15/2021,7865,1,4/7/2024,4/7/2024
76645,38323,76646,6/22/2022,1,6/22/2022,10157,1,4/7/2024,4/7/2024
76647,38324,76648,1/8/2022,1,1/8/2022,11718,1,4/7/2024,4/7/2024
76649,38325,76650,5/17/2021,1,5/17/2021,11330,1,4/7/2024,4/7/2024
76651,38326,76652,5/19/2023,1,5/19/2023,12301,1,4/7/2024,4/7/2024
76653,38327,76654,11/7/2022,1,11/7/2022,13129,1,4/7/2024,4/7/2024
76655,38328,76656,1/11/2023,1,1/11/2023,13142,1,4/7/2024,4/7/2024
76657,38329,76658,12/19/2021,1,12/19/2021,2093,1,4/7/2024,4/7/2024
76659,38330,76660,11/16/2021,1,11/16/2021,8389,1,4/7/2024,4/7/2024
76661,38331,76662,3/23/2023,1,3/23/2023,13492,1,4/7/2024,4/7/2024
76663,38332,76664,2/7/2022,1,2/7/2022,5794,1,4/7/2024,4/7/2024
76665,38333,76666,5/10/2023,1,5/10/2023,13937,1,4/7/2024,4/7/2024
76667,38334,76668,3/13/2023,1,3/13/2023,4231,1,4/7/2024,4/7/2024
76669,38335,76670,6/25/2022,1,6/25/2022,7176,1,4/7/2024,4/7/2024
76671,38336,76672,12/14/2023,1,12/14/2023,13493,1,4/7/2024,4/7/2024
76673,38337,76674,11/26/2021,1,11/26/2021,128,1,4/7/2024,4/7/2024
76675,38338,76676,4/26/2021,1,4/26/2021,9029,1,4/7/2024,4/7/2024
76677,38339,76678,5/3/2022,1,5/3/2022,14199,1,4/7/2024,4/7/2024
76679,38340,76680,7/7/2022,1,7/7/2022,8046,1,4/7/2024,4/7/2024
76681,38341,76682,8/2/2022,1,8/2/2022,11348,1,4/7/2024,4/7/2024
76683,38342,76684,9/13/2023,1,9/13/2023,6083,1,4/7/2024,4/7/2024
76685,38343,76686,1/31/2024,1,1/31/2024,12772,1,4/7/2024,4/7/2024
76687,38344,76688,8/12/2021,1,8/12/2021,8375,1,4/7/2024,4/7/2024
76689,38345,76690,12/22/2021,1,12/22/2021,8286,1,4/7/2024,4/7/2024
76691,38346,76692,12/12/2022,1,12/12/2022,3883,1,4/7/2024,4/7/2024
76693,38347,76694,3/12/2023,1,3/12/2023,12448,1,4/7/2024,4/7/2024
76695,38348,76696,5/2/2022,1,5/2/2022,7244,1,4/7/2024,4/7/2024
76697,38349,76698,12/11/2023,1,12/11/2023,1553,1,4/7/2024,4/7/2024
76699,38350,76700,4/8/2023,1,4/8/2023,10736,1,4/7/2024,4/7/2024
76701,38351,76702,5/10/2022,1,5/10/2022,7978,1,4/7/2024,4/7/2024
76703,38352,76704,7/20/2021,1,7/20/2021,4475,1,4/7/2024,4/7/2024
76705,38353,76706,7/31/2023,1,7/31/2023,386,1,4/7/2024,4/7/2024
76707,38354,76708,2/7/2022,1,2/7/2022,10273,1,4/7/2024,4/7/2024
76709,38355,76710,4/14/2023,1,4/14/2023,11133,1,4/7/2024,4/7/2024
76711,38356,76712,11/6/2023,1,11/6/2023,10253,1,4/7/2024,4/7/2024
76713,38357,76714,11/2/2021,1,11/2/2021,12207,1,4/7/2024,4/7/2024
76715,38358,76716,8/28/2021,1,8/28/2021,5290,1,4/7/2024,4/7/2024
76717,38359,76718,1/28/2024,1,1/28/2024,11505,1,4/7/2024,4/7/2024
76719,38360,76720,11/18/2021,1,11/18/2021,12516,1,4/7/2024,4/7/2024
76721,38361,76722,7/3/2022,1,7/3/2022,12709,1,4/7/2024,4/7/2024
76723,38362,76724,4/3/2022,1,4/3/2022,6200,1,4/7/2024,4/7/2024
76725,38363,76726,2/26/2024,1,2/26/2024,8046,1,4/7/2024,4/7/2024
76727,38364,76728,4/27/2022,1,4/27/2022,1596,1,4/7/2024,4/7/2024
76729,38365,76730,5/8/2021,1,5/8/2021,4547,1,4/7/2024,4/7/2024
76731,38366,76732,4/4/2022,1,4/4/2022,5528,1,4/7/2024,4/7/2024
76733,38367,76734,3/29/2022,1,3/29/2022,6290,1,4/7/2024,4/7/2024
76735,38368,76736,3/2/2024,1,3/2/2024,2047,1,4/7/2024,4/7/2024
76737,38369,76738,11/5/2022,1,11/5/2022,10302,1,4/7/2024,4/7/2024
76739,38370,76740,10/2/2023,1,10/2/2023,12167,1,4/7/2024,4/7/2024
76741,38371,76742,10/10/2023,1,10/10/2023,11559,1,4/7/2024,4/7/2024
76743,38372,76744,11/17/2023,1,11/17/2023,1923,1,4/7/2024,4/7/2024
76745,38373,76746,7/28/2022,1,7/28/2022,6369,1,4/7/2024,4/7/2024
76747,38374,76748,5/12/2023,1,5/12/2023,1050,1,4/7/2024,4/7/2024
76749,38375,76750,8/20/2022,1,8/20/2022,13784,1,4/7/2024,4/7/2024
76751,38376,76752,1/3/2024,1,1/3/2024,9337,1,4/7/2024,4/7/2024
76753,38377,76754,7/22/2021,1,7/22/2021,6851,1,4/7/2024,4/7/2024
76755,38378,76756,9/8/2023,1,9/8/2023,4905,1,4/7/2024,4/7/2024
76757,38379,76758,12/2/2023,1,12/2/2023,8216,1,4/7/2024,4/7/2024
76759,38380,76760,12/30/2022,1,12/30/2022,4069,1,4/7/2024,4/7/2024
76761,38381,76762,5/3/2022,1,5/3/2022,9246,1,4/7/2024,4/7/2024
76763,38382,76764,5/9/2022,1,5/9/2022,8716,1,4/7/2024,4/7/2024
76765,38383,76766,8/26/2023,1,8/26/2023,5473,1,4/7/2024,4/7/2024
76767,38384,76768,8/29/2023,1,8/29/2023,2728,1,4/7/2024,4/7/2024
76769,38385,76770,7/14/2022,1,7/14/2022,11979,1,4/7/2024,4/7/2024
76771,38386,76772,3/6/2023,1,3/6/2023,8189,1,4/7/2024,4/7/2024
76773,38387,76774,2/9/2022,1,2/9/2022,13822,1,4/7/2024,4/7/2024
76775,38388,76776,7/5/2022,1,7/5/2022,6042,1,4/7/2024,4/7/2024
76777,38389,76778,8/24/2021,1,8/24/2021,11455,1,4/7/2024,4/7/2024
76779,38390,76780,3/21/2024,1,3/21/2024,12047,1,4/7/2024,4/7/2024
76781,38391,76782,1/7/2024,1,1/7/2024,12320,1,4/7/2024,4/7/2024
76783,38392,76784,9/2/2023,1,9/2/2023,7312,1,4/7/2024,4/7/2024
76785,38393,76786,6/16/2023,1,6/16/2023,11244,1,4/7/2024,4/7/2024
76787,38394,76788,11/27/2023,1,11/27/2023,2181,1,4/7/2024,4/7/2024
76789,38395,76790,5/3/2021,1,5/3/2021,7059,1,4/7/2024,4/7/2024
76791,38396,76792,5/13/2021,1,5/13/2021,5041,1,4/7/2024,4/7/2024
76793,38397,76794,4/3/2022,1,4/3/2022,6151,1,4/7/2024,4/7/2024
76795,38398,76796,8/7/2022,1,8/7/2022,12857,1,4/7/2024,4/7/2024
76797,38399,76798,1/21/2023,1,1/21/2023,720,1,4/7/2024,4/7/2024
76799,38400,76800,8/20/2022,1,8/20/2022,11130,1,4/7/2024,4/7/2024
76801,38401,76802,6/11/2022,1,6/11/2022,13246,1,4/7/2024,4/7/2024
76803,38402,76804,5/8/2022,1,5/8/2022,8268,1,4/7/2024,4/7/2024
76805,38403,76806,4/29/2021,1,4/29/2021,14097,1,4/7/2024,4/7/2024
76807,38404,76808,5/11/2023,1,5/11/2023,7417,1,4/7/2024,4/7/2024
76809,38405,76810,1/13/2024,1,1/13/2024,4276,1,4/7/2024,4/7/2024
76811,38406,76812,6/7/2023,1,6/7/2023,5439,1,4/7/2024,4/7/2024
76813,38407,76814,1/13/2024,1,1/13/2024,5060,1,4/7/2024,4/7/2024
76815,38408,76816,11/20/2021,1,11/20/2021,3292,1,4/7/2024,4/7/2024
76817,38409,76818,5/7/2023,1,5/7/2023,173,1,4/7/2024,4/7/2024
76819,38410,76820,7/8/2021,1,7/8/2021,9098,1,4/7/2024,4/7/2024
76821,38411,76822,1/21/2023,1,1/21/2023,352,1,4/7/2024,4/7/2024
76823,38412,76824,10/6/2021,1,10/6/2021,1655,1,4/7/2024,4/7/2024
76825,38413,76826,5/9/2023,1,5/9/2023,9657,1,4/7/2024,4/7/2024
76827,38414,76828,8/6/2022,1,8/6/2022,11614,1,4/7/2024,4/7/2024
76829,38415,76830,12/10/2023,1,12/10/2023,1728,1,4/7/2024,4/7/2024
76831,38416,76832,3/22/2023,1,3/22/2023,12309,1,4/7/2024,4/7/2024
76833,38417,76834,10/13/2023,1,10/13/2023,7967,1,4/7/2024,4/7/2024
76835,38418,76836,1/23/2023,1,1/23/2023,2613,1,4/7/2024,4/7/2024
76837,38419,76838,6/12/2021,1,6/12/2021,9392,1,4/7/2024,4/7/2024
76839,38420,76840,9/16/2021,1,9/16/2021,10169,1,4/7/2024,4/7/2024
76841,38421,76842,7/2/2022,1,7/2/2022,10544,1,4/7/2024,4/7/2024
76843,38422,76844,3/29/2022,1,3/29/2022,5751,1,4/7/2024,4/7/2024
76845,38423,76846,10/13/2021,1,10/13/2021,434,1,4/7/2024,4/7/2024
76847,38424,76848,12/11/2022,1,12/11/2022,13563,1,4/7/2024,4/7/2024
76849,38425,76850,1/8/2022,1,1/8/2022,3084,1,4/7/2024,4/7/2024
76851,38426,76852,9/7/2021,1,9/7/2021,958,1,4/7/2024,4/7/2024
76853,38427,76854,7/10/2022,1,7/10/2022,8004,1,4/7/2024,4/7/2024
76855,38428,76856,10/28/2022,1,10/28/2022,4070,1,4/7/2024,4/7/2024
76857,38429,76858,1/16/2024,1,1/16/2024,8347,1,4/7/2024,4/7/2024
76859,38430,76860,11/24/2022,1,11/24/2022,7070,1,4/7/2024,4/7/2024
76861,38431,76862,10/14/2021,1,10/14/2021,11616,1,4/7/2024,4/7/2024
76863,38432,76864,10/25/2022,1,10/25/2022,1936,1,4/7/2024,4/7/2024
76865,38433,76866,11/6/2022,1,11/6/2022,2234,1,4/7/2024,4/7/2024
76867,38434,76868,3/7/2024,1,3/7/2024,3571,1,4/7/2024,4/7/2024
76869,38435,76870,2/6/2023,1,2/6/2023,10348,1,4/7/2024,4/7/2024
76871,38436,76872,12/14/2021,1,12/14/2021,12970,1,4/7/2024,4/7/2024
76873,38437,76874,9/18/2021,1,9/18/2021,10582,1,4/7/2024,4/7/2024
76875,38438,76876,6/29/2021,1,6/29/2021,12809,1,4/7/2024,4/7/2024
76877,38439,76878,6/5/2022,1,6/5/2022,11303,1,4/7/2024,4/7/2024
76879,38440,76880,2/1/2024,1,2/1/2024,3310,1,4/7/2024,4/7/2024
76881,38441,76882,7/20/2022,1,7/20/2022,12769,1,4/7/2024,4/7/2024
76883,38442,76884,10/14/2023,1,10/14/2023,11665,1,4/7/2024,4/7/2024
76885,38443,76886,7/10/2022,1,7/10/2022,4716,1,4/7/2024,4/7/2024
