Id,CarId,DealershipId,CarsCount,CarStatusId,CreateDate,UpdateDate
46184,46184,4914,1,2,4/7/2024,4/7/2024
46185,46185,1798,1,2,4/7/2024,4/7/2024
46186,46186,10031,1,2,4/7/2024,4/7/2024
46187,46187,12097,1,2,4/7/2024,4/7/2024
46188,46188,8955,1,2,4/7/2024,4/7/2024
46189,46189,5059,1,2,4/7/2024,4/7/2024
46190,46190,9395,1,2,4/7/2024,4/7/2024
46191,46191,2244,1,2,4/7/2024,4/7/2024
46192,46192,3017,1,2,4/7/2024,4/7/2024
46193,46193,5722,1,2,4/7/2024,4/7/2024
46194,46194,12170,1,2,4/7/2024,4/7/2024
46195,46195,5663,1,2,4/7/2024,4/7/2024
46196,46196,8541,1,2,4/7/2024,4/7/2024
46197,46197,2665,1,2,4/7/2024,4/7/2024
46198,46198,2074,1,2,4/7/2024,4/7/2024
46199,46199,1088,1,2,4/7/2024,4/7/2024
46200,46200,2044,1,2,4/7/2024,4/7/2024
46201,46201,5310,1,2,4/7/2024,4/7/2024
46202,46202,703,1,2,4/7/2024,4/7/2024
46203,46203,5355,1,2,4/7/2024,4/7/2024
46204,46204,26,1,2,4/7/2024,4/7/2024
46205,46205,5797,1,2,4/7/2024,4/7/2024
46206,46206,53,1,2,4/7/2024,4/7/2024
46207,46207,5265,1,2,4/7/2024,4/7/2024
46208,46208,9165,1,2,4/7/2024,4/7/2024
46209,46209,11257,1,2,4/7/2024,4/7/2024
46210,46210,2699,1,2,4/7/2024,4/7/2024
46211,46211,9980,1,2,4/7/2024,4/7/2024
46212,46212,10863,1,2,4/7/2024,4/7/2024
46213,46213,12376,1,2,4/7/2024,4/7/2024
46214,46214,10248,1,2,4/7/2024,4/7/2024
46215,46215,11959,1,2,4/7/2024,4/7/2024
46216,46216,7050,1,2,4/7/2024,4/7/2024
46217,46217,6803,1,2,4/7/2024,4/7/2024
46218,46218,1281,1,2,4/7/2024,4/7/2024
46219,46219,11915,1,2,4/7/2024,4/7/2024
46220,46220,8318,1,2,4/7/2024,4/7/2024
46221,46221,496,1,2,4/7/2024,4/7/2024
46222,46222,2596,1,2,4/7/2024,4/7/2024
46223,46223,9101,1,2,4/7/2024,4/7/2024
46224,46224,11580,1,2,4/7/2024,4/7/2024
46225,46225,8258,1,2,4/7/2024,4/7/2024
46226,46226,3598,1,2,4/7/2024,4/7/2024
46227,46227,7125,1,2,4/7/2024,4/7/2024
46228,46228,13226,1,2,4/7/2024,4/7/2024
46229,46229,11184,1,2,4/7/2024,4/7/2024
46230,46230,13317,1,2,4/7/2024,4/7/2024
46231,46231,9546,1,2,4/7/2024,4/7/2024
46232,46232,2642,1,2,4/7/2024,4/7/2024
46233,46233,11449,1,2,4/7/2024,4/7/2024
46234,46234,13160,1,2,4/7/2024,4/7/2024
46235,46235,8247,1,2,4/7/2024,4/7/2024
46236,46236,2558,1,2,4/7/2024,4/7/2024
46237,46237,5337,1,2,4/7/2024,4/7/2024
46238,46238,12171,1,2,4/7/2024,4/7/2024
46239,46239,9510,1,2,4/7/2024,4/7/2024
46240,46240,5179,1,2,4/7/2024,4/7/2024
46241,46241,2071,1,2,4/7/2024,4/7/2024
46242,46242,10796,1,2,4/7/2024,4/7/2024
46243,46243,14044,1,2,4/7/2024,4/7/2024
46244,46244,12104,1,2,4/7/2024,4/7/2024
46245,46245,8912,1,2,4/7/2024,4/7/2024
46246,46246,14011,1,2,4/7/2024,4/7/2024
46247,46247,9729,1,2,4/7/2024,4/7/2024
46248,46248,3916,1,2,4/7/2024,4/7/2024
46249,46249,11753,1,2,4/7/2024,4/7/2024
46250,46250,6174,1,2,4/7/2024,4/7/2024
46251,46251,6617,1,2,4/7/2024,4/7/2024
46252,46252,10372,1,2,4/7/2024,4/7/2024
46253,46253,13605,1,2,4/7/2024,4/7/2024
46254,46254,7984,1,2,4/7/2024,4/7/2024
46255,46255,3248,1,2,4/7/2024,4/7/2024
46256,46256,7388,1,2,4/7/2024,4/7/2024
46257,46257,5429,1,2,4/7/2024,4/7/2024
46258,46258,919,1,2,4/7/2024,4/7/2024
46259,46259,470,1,2,4/7/2024,4/7/2024
46260,46260,1579,1,2,4/7/2024,4/7/2024
46261,46261,4645,1,2,4/7/2024,4/7/2024
46262,46262,6272,1,2,4/7/2024,4/7/2024
46263,46263,1550,1,2,4/7/2024,4/7/2024
46264,46264,13442,1,2,4/7/2024,4/7/2024
46265,46265,12568,1,2,4/7/2024,4/7/2024
46266,46266,6076,1,2,4/7/2024,4/7/2024
46267,46267,9888,1,2,4/7/2024,4/7/2024
46268,46268,6221,1,2,4/7/2024,4/7/2024
46269,46269,3474,1,2,4/7/2024,4/7/2024
46270,46270,9899,1,2,4/7/2024,4/7/2024
46271,46271,2949,1,2,4/7/2024,4/7/2024
46272,46272,6227,1,2,4/7/2024,4/7/2024
46273,46273,11252,1,2,4/7/2024,4/7/2024
46274,46274,13724,1,2,4/7/2024,4/7/2024
46275,46275,12545,1,2,4/7/2024,4/7/2024
46276,46276,11471,1,2,4/7/2024,4/7/2024
46277,46277,1986,1,2,4/7/2024,4/7/2024
46278,46278,2815,1,2,4/7/2024,4/7/2024
46279,46279,2027,1,2,4/7/2024,4/7/2024
46280,46280,11657,1,2,4/7/2024,4/7/2024
46281,46281,14140,1,2,4/7/2024,4/7/2024
46282,46282,10401,1,2,4/7/2024,4/7/2024
46283,46283,9559,1,2,4/7/2024,4/7/2024
46284,46284,8931,1,2,4/7/2024,4/7/2024
46285,46285,3282,1,2,4/7/2024,4/7/2024
46286,46286,11309,1,2,4/7/2024,4/7/2024
46287,46287,1457,1,2,4/7/2024,4/7/2024
46288,46288,6461,1,2,4/7/2024,4/7/2024
46289,46289,9230,1,2,4/7/2024,4/7/2024
46290,46290,1191,1,2,4/7/2024,4/7/2024
46291,46291,2800,1,2,4/7/2024,4/7/2024
46292,46292,4968,1,2,4/7/2024,4/7/2024
46293,46293,1842,1,2,4/7/2024,4/7/2024
46294,46294,8367,1,2,4/7/2024,4/7/2024
46295,46295,4228,1,2,4/7/2024,4/7/2024
46296,46296,9018,1,2,4/7/2024,4/7/2024
46297,46297,9047,1,2,4/7/2024,4/7/2024
46298,46298,9437,1,2,4/7/2024,4/7/2024
46299,46299,4189,1,2,4/7/2024,4/7/2024
46300,46300,5381,1,2,4/7/2024,4/7/2024
46301,46301,1217,1,2,4/7/2024,4/7/2024
46302,46302,9039,1,2,4/7/2024,4/7/2024
46303,46303,3202,1,2,4/7/2024,4/7/2024
46304,46304,124,1,2,4/7/2024,4/7/2024
46305,46305,3415,1,2,4/7/2024,4/7/2024
46306,46306,6738,1,2,4/7/2024,4/7/2024
46307,46307,8060,1,2,4/7/2024,4/7/2024
46308,46308,13755,1,2,4/7/2024,4/7/2024
46309,46309,6845,1,2,4/7/2024,4/7/2024
46310,46310,1038,1,2,4/7/2024,4/7/2024
46311,46311,3952,1,2,4/7/2024,4/7/2024
46312,46312,8227,1,2,4/7/2024,4/7/2024
46313,46313,12408,1,2,4/7/2024,4/7/2024
46314,46314,464,1,2,4/7/2024,4/7/2024
46315,46315,13066,1,2,4/7/2024,4/7/2024
46316,46316,10441,1,2,4/7/2024,4/7/2024
46317,46317,4345,1,2,4/7/2024,4/7/2024
46318,46318,8088,1,2,4/7/2024,4/7/2024
46319,46319,7173,1,2,4/7/2024,4/7/2024
46320,46320,12976,1,2,4/7/2024,4/7/2024
46321,46321,8825,1,2,4/7/2024,4/7/2024
46322,46322,11735,1,2,4/7/2024,4/7/2024
46323,46323,6908,1,2,4/7/2024,4/7/2024
46324,46324,11756,1,2,4/7/2024,4/7/2024
46325,46325,10681,1,2,4/7/2024,4/7/2024
46326,46326,8413,1,2,4/7/2024,4/7/2024
46327,46327,2186,1,2,4/7/2024,4/7/2024
46328,46328,13413,1,2,4/7/2024,4/7/2024
46329,46329,13498,1,2,4/7/2024,4/7/2024
46330,46330,9789,1,2,4/7/2024,4/7/2024
46331,46331,6757,1,2,4/7/2024,4/7/2024
46332,46332,9496,1,2,4/7/2024,4/7/2024
46333,46333,11998,1,2,4/7/2024,4/7/2024
46334,46334,12201,1,2,4/7/2024,4/7/2024
46335,46335,12492,1,2,4/7/2024,4/7/2024
46336,46336,2647,1,2,4/7/2024,4/7/2024
46337,46337,8525,1,2,4/7/2024,4/7/2024
46338,46338,1000,1,2,4/7/2024,4/7/2024
46339,46339,4952,1,2,4/7/2024,4/7/2024
46340,46340,14185,1,2,4/7/2024,4/7/2024
46341,46341,9209,1,2,4/7/2024,4/7/2024
46342,46342,397,1,2,4/7/2024,4/7/2024
46343,46343,627,1,2,4/7/2024,4/7/2024
46344,46344,4977,1,2,4/7/2024,4/7/2024
46345,46345,9822,1,2,4/7/2024,4/7/2024
46346,46346,14168,1,2,4/7/2024,4/7/2024
46347,46347,700,1,2,4/7/2024,4/7/2024
46348,46348,14103,1,2,4/7/2024,4/7/2024
46349,46349,4236,1,2,4/7/2024,4/7/2024
46350,46350,8459,1,2,4/7/2024,4/7/2024
46351,46351,10493,1,2,4/7/2024,4/7/2024
46352,46352,6969,1,2,4/7/2024,4/7/2024
46353,46353,8674,1,2,4/7/2024,4/7/2024
46354,46354,6350,1,2,4/7/2024,4/7/2024
46355,46355,11446,1,2,4/7/2024,4/7/2024
46356,46356,6197,1,2,4/7/2024,4/7/2024
46357,46357,6706,1,2,4/7/2024,4/7/2024
46358,46358,7534,1,2,4/7/2024,4/7/2024
46359,46359,6783,1,2,4/7/2024,4/7/2024
46360,46360,7031,1,2,4/7/2024,4/7/2024
46361,46361,12540,1,2,4/7/2024,4/7/2024
46362,46362,6882,1,2,4/7/2024,4/7/2024
46363,46363,10934,1,2,4/7/2024,4/7/2024
46364,46364,11156,1,2,4/7/2024,4/7/2024
46365,46365,10623,1,2,4/7/2024,4/7/2024
46366,46366,13696,1,2,4/7/2024,4/7/2024
46367,46367,8554,1,2,4/7/2024,4/7/2024
46368,46368,1806,1,2,4/7/2024,4/7/2024
46369,46369,9987,1,2,4/7/2024,4/7/2024
46370,46370,11082,1,2,4/7/2024,4/7/2024
46371,46371,4455,1,2,4/7/2024,4/7/2024
46372,46372,5540,1,2,4/7/2024,4/7/2024
46373,46373,11046,1,2,4/7/2024,4/7/2024
46374,46374,4546,1,2,4/7/2024,4/7/2024
46375,46375,9372,1,2,4/7/2024,4/7/2024
46376,46376,667,1,2,4/7/2024,4/7/2024
46377,46377,12735,1,2,4/7/2024,4/7/2024
46378,46378,5322,1,2,4/7/2024,4/7/2024
46379,46379,7966,1,2,4/7/2024,4/7/2024
46380,46380,11383,1,2,4/7/2024,4/7/2024
46381,46381,14195,1,2,4/7/2024,4/7/2024
46382,46382,713,1,2,4/7/2024,4/7/2024
46383,46383,10411,1,2,4/7/2024,4/7/2024
46384,46384,1824,1,2,4/7/2024,4/7/2024
46385,46385,8093,1,2,4/7/2024,4/7/2024
46386,46386,4663,1,2,4/7/2024,4/7/2024
46387,46387,5599,1,2,4/7/2024,4/7/2024
46388,46388,13390,1,2,4/7/2024,4/7/2024
46389,46389,7009,1,2,4/7/2024,4/7/2024
46390,46390,4467,1,2,4/7/2024,4/7/2024
46391,46391,5474,1,2,4/7/2024,4/7/2024
46392,46392,9265,1,2,4/7/2024,4/7/2024
46393,46393,4614,1,2,4/7/2024,4/7/2024
46394,46394,5105,1,2,4/7/2024,4/7/2024
46395,46395,2460,1,2,4/7/2024,4/7/2024
46396,46396,2380,1,2,4/7/2024,4/7/2024
46397,46397,8527,1,2,4/7/2024,4/7/2024
46398,46398,9799,1,2,4/7/2024,4/7/2024
46399,46399,9181,1,2,4/7/2024,4/7/2024
46400,46400,12556,1,2,4/7/2024,4/7/2024
46401,46401,6950,1,2,4/7/2024,4/7/2024
46402,46402,1533,1,2,4/7/2024,4/7/2024
46403,46403,10224,1,2,4/7/2024,4/7/2024
46404,46404,12686,1,2,4/7/2024,4/7/2024
46405,46405,6182,1,2,4/7/2024,4/7/2024
46406,46406,9617,1,2,4/7/2024,4/7/2024
46407,46407,5291,1,2,4/7/2024,4/7/2024
46408,46408,10471,1,2,4/7/2024,4/7/2024
46409,46409,10641,1,2,4/7/2024,4/7/2024
46410,46410,5426,1,2,4/7/2024,4/7/2024
46411,46411,8882,1,2,4/7/2024,4/7/2024
46412,46412,5293,1,2,4/7/2024,4/7/2024
46413,46413,1730,1,2,4/7/2024,4/7/2024
46414,46414,13007,1,2,4/7/2024,4/7/2024
46415,46415,1091,1,2,4/7/2024,4/7/2024
46416,46416,8014,1,2,4/7/2024,4/7/2024
46417,46417,6597,1,2,4/7/2024,4/7/2024
46418,46418,11417,1,2,4/7/2024,4/7/2024
46419,46419,1599,1,2,4/7/2024,4/7/2024
46420,46420,7832,1,2,4/7/2024,4/7/2024
46421,46421,4592,1,2,4/7/2024,4/7/2024
46422,46422,7342,1,2,4/7/2024,4/7/2024
46423,46423,5084,1,2,4/7/2024,4/7/2024
46424,46424,10963,1,2,4/7/2024,4/7/2024
46425,46425,11067,1,2,4/7/2024,4/7/2024
46426,46426,4138,1,2,4/7/2024,4/7/2024
46427,46427,7944,1,2,4/7/2024,4/7/2024
46428,46428,1240,1,2,4/7/2024,4/7/2024
46429,46429,4596,1,2,4/7/2024,4/7/2024
46430,46430,12199,1,2,4/7/2024,4/7/2024
46431,46431,5595,1,2,4/7/2024,4/7/2024
46432,46432,14163,1,2,4/7/2024,4/7/2024
46433,46433,56,1,2,4/7/2024,4/7/2024
46434,46434,9112,1,2,4/7/2024,4/7/2024
46435,46435,8104,1,2,4/7/2024,4/7/2024
46436,46436,6206,1,2,4/7/2024,4/7/2024
46437,46437,1675,1,2,4/7/2024,4/7/2024
46438,46438,1746,1,2,4/7/2024,4/7/2024
46439,46439,437,1,2,4/7/2024,4/7/2024
46440,46440,6510,1,2,4/7/2024,4/7/2024
46441,46441,1406,1,2,4/7/2024,4/7/2024
46442,46442,7676,1,2,4/7/2024,4/7/2024
46443,46443,10822,1,2,4/7/2024,4/7/2024
46444,46444,11266,1,2,4/7/2024,4/7/2024
46445,46445,1747,1,2,4/7/2024,4/7/2024
46446,46446,13083,1,2,4/7/2024,4/7/2024
46447,46447,12178,1,2,4/7/2024,4/7/2024
46448,46448,9133,1,2,4/7/2024,4/7/2024
46449,46449,3083,1,2,4/7/2024,4/7/2024
46450,46450,13408,1,2,4/7/2024,4/7/2024
46451,46451,10134,1,2,4/7/2024,4/7/2024
46452,46452,4979,1,2,4/7/2024,4/7/2024
46453,46453,6226,1,2,4/7/2024,4/7/2024
46454,46454,10924,1,2,4/7/2024,4/7/2024
46455,46455,8968,1,2,4/7/2024,4/7/2024
46456,46456,7970,1,2,4/7/2024,4/7/2024
46457,46457,4637,1,2,4/7/2024,4/7/2024
46458,46458,5431,1,2,4/7/2024,4/7/2024
46459,46459,2087,1,2,4/7/2024,4/7/2024
46460,46460,8752,1,2,4/7/2024,4/7/2024
46461,46461,3873,1,2,4/7/2024,4/7/2024
46462,46462,10051,1,2,4/7/2024,4/7/2024
46463,46463,1855,1,2,4/7/2024,4/7/2024
46464,46464,7971,1,2,4/7/2024,4/7/2024
46465,46465,4704,1,2,4/7/2024,4/7/2024
46466,46466,4158,1,2,4/7/2024,4/7/2024
46467,46467,2646,1,2,4/7/2024,4/7/2024
46468,46468,7264,1,2,4/7/2024,4/7/2024
46469,46469,1015,1,2,4/7/2024,4/7/2024
46470,46470,1453,1,2,4/7/2024,4/7/2024
46471,46471,13712,1,2,4/7/2024,4/7/2024
46472,46472,12036,1,2,4/7/2024,4/7/2024
46473,46473,12308,1,2,4/7/2024,4/7/2024
46474,46474,2807,1,2,4/7/2024,4/7/2024
46475,46475,6714,1,2,4/7/2024,4/7/2024
46476,46476,9744,1,2,4/7/2024,4/7/2024
46477,46477,12115,1,2,4/7/2024,4/7/2024
46478,46478,5356,1,2,4/7/2024,4/7/2024
46479,46479,11822,1,2,4/7/2024,4/7/2024
46480,46480,7381,1,2,4/7/2024,4/7/2024
46481,46481,8059,1,2,4/7/2024,4/7/2024
46482,46482,5069,1,2,4/7/2024,4/7/2024
46483,46483,8135,1,2,4/7/2024,4/7/2024
46484,46484,11665,1,2,4/7/2024,4/7/2024
46485,46485,2875,1,2,4/7/2024,4/7/2024
46486,46486,2907,1,2,4/7/2024,4/7/2024
46487,46487,8772,1,2,4/7/2024,4/7/2024
46488,46488,1696,1,2,4/7/2024,4/7/2024
46489,46489,11395,1,2,4/7/2024,4/7/2024
46490,46490,10003,1,2,4/7/2024,4/7/2024
46491,46491,693,1,2,4/7/2024,4/7/2024
46492,46492,12584,1,2,4/7/2024,4/7/2024
46493,46493,3462,1,2,4/7/2024,4/7/2024
46494,46494,11445,1,2,4/7/2024,4/7/2024
46495,46495,11355,1,2,4/7/2024,4/7/2024
46496,46496,2640,1,2,4/7/2024,4/7/2024
46497,46497,900,1,2,4/7/2024,4/7/2024
46498,46498,10394,1,2,4/7/2024,4/7/2024
46499,46499,2604,1,2,4/7/2024,4/7/2024
46500,46500,9309,1,2,4/7/2024,4/7/2024
46501,46501,3479,1,2,4/7/2024,4/7/2024
46502,46502,3569,1,2,4/7/2024,4/7/2024
46503,46503,1467,1,2,4/7/2024,4/7/2024
46504,46504,2564,1,2,4/7/2024,4/7/2024
46505,46505,8080,1,2,4/7/2024,4/7/2024
46506,46506,12044,1,2,4/7/2024,4/7/2024
46507,46507,14170,1,2,4/7/2024,4/7/2024
46508,46508,11568,1,2,4/7/2024,4/7/2024
46509,46509,13025,1,2,4/7/2024,4/7/2024
46510,46510,5892,1,2,4/7/2024,4/7/2024
46511,46511,5927,1,2,4/7/2024,4/7/2024
46512,46512,13831,1,2,4/7/2024,4/7/2024
46513,46513,12339,1,2,4/7/2024,4/7/2024
46514,46514,5476,1,2,4/7/2024,4/7/2024
46515,46515,5803,1,2,4/7/2024,4/7/2024
46516,46516,6539,1,2,4/7/2024,4/7/2024
46517,46517,13140,1,2,4/7/2024,4/7/2024
46518,46518,366,1,2,4/7/2024,4/7/2024
46519,46519,11026,1,2,4/7/2024,4/7/2024
46520,46520,8201,1,2,4/7/2024,4/7/2024
46521,46521,10997,1,2,4/7/2024,4/7/2024
46522,46522,10279,1,2,4/7/2024,4/7/2024
46523,46523,14175,1,2,4/7/2024,4/7/2024
46524,46524,4277,1,2,4/7/2024,4/7/2024
46525,46525,10637,1,2,4/7/2024,4/7/2024
46526,46526,6088,1,2,4/7/2024,4/7/2024
46527,46527,5017,1,2,4/7/2024,4/7/2024
46528,46528,4780,1,2,4/7/2024,4/7/2024
46529,46529,13835,1,2,4/7/2024,4/7/2024
46530,46530,3865,1,2,4/7/2024,4/7/2024
46531,46531,3664,1,2,4/7/2024,4/7/2024
46532,46532,13879,1,2,4/7/2024,4/7/2024
46533,46533,9721,1,2,4/7/2024,4/7/2024
46534,46534,4379,1,2,4/7/2024,4/7/2024
46535,46535,2244,1,2,4/7/2024,4/7/2024
46536,46536,1167,1,2,4/7/2024,4/7/2024
46537,46537,294,1,2,4/7/2024,4/7/2024
46538,46538,10283,1,2,4/7/2024,4/7/2024
46539,46539,13790,1,2,4/7/2024,4/7/2024
46540,46540,2796,1,2,4/7/2024,4/7/2024
46541,46541,2935,1,2,4/7/2024,4/7/2024
46542,46542,5670,1,2,4/7/2024,4/7/2024
46543,46543,289,1,2,4/7/2024,4/7/2024
46544,46544,10830,1,2,4/7/2024,4/7/2024
46545,46545,3517,1,2,4/7/2024,4/7/2024
46546,46546,13019,1,2,4/7/2024,4/7/2024
46547,46547,3905,1,2,4/7/2024,4/7/2024
46548,46548,13533,1,2,4/7/2024,4/7/2024
46549,46549,6138,1,2,4/7/2024,4/7/2024
46550,46550,206,1,2,4/7/2024,4/7/2024
46551,46551,6681,1,2,4/7/2024,4/7/2024
46552,46552,1807,1,2,4/7/2024,4/7/2024
46553,46553,1407,1,2,4/7/2024,4/7/2024
46554,46554,12430,1,2,4/7/2024,4/7/2024
46555,46555,7786,1,2,4/7/2024,4/7/2024
46556,46556,7771,1,2,4/7/2024,4/7/2024
46557,46557,10088,1,2,4/7/2024,4/7/2024
46558,46558,13349,1,2,4/7/2024,4/7/2024
46559,46559,4943,1,2,4/7/2024,4/7/2024
46560,46560,1438,1,2,4/7/2024,4/7/2024
46561,46561,2101,1,2,4/7/2024,4/7/2024
46562,46562,10646,1,2,4/7/2024,4/7/2024
46563,46563,11342,1,2,4/7/2024,4/7/2024
46564,46564,13198,1,2,4/7/2024,4/7/2024
46565,46565,842,1,2,4/7/2024,4/7/2024
46566,46566,2216,1,2,4/7/2024,4/7/2024
46567,46567,6975,1,2,4/7/2024,4/7/2024
46568,46568,846,1,2,4/7/2024,4/7/2024
46569,46569,7818,1,2,4/7/2024,4/7/2024
46570,46570,1860,1,2,4/7/2024,4/7/2024
46571,46571,8337,1,2,4/7/2024,4/7/2024
46572,46572,11407,1,2,4/7/2024,4/7/2024
46573,46573,257,1,2,4/7/2024,4/7/2024
46574,46574,965,1,2,4/7/2024,4/7/2024
46575,46575,5704,1,2,4/7/2024,4/7/2024
46576,46576,11572,1,2,4/7/2024,4/7/2024
46577,46577,11704,1,2,4/7/2024,4/7/2024
46578,46578,10158,1,2,4/7/2024,4/7/2024
46579,46579,3367,1,2,4/7/2024,4/7/2024
46580,46580,12262,1,2,4/7/2024,4/7/2024
46581,46581,6872,1,2,4/7/2024,4/7/2024
46582,46582,12778,1,2,4/7/2024,4/7/2024
46583,46583,9329,1,2,4/7/2024,4/7/2024
46584,46584,14168,1,2,4/7/2024,4/7/2024
46585,46585,13659,1,2,4/7/2024,4/7/2024
46586,46586,12531,1,2,4/7/2024,4/7/2024
46587,46587,1184,1,2,4/7/2024,4/7/2024
46588,46588,12239,1,2,4/7/2024,4/7/2024
46589,46589,5827,1,2,4/7/2024,4/7/2024
46590,46590,366,1,2,4/7/2024,4/7/2024
46591,46591,591,1,2,4/7/2024,4/7/2024
46592,46592,13200,1,2,4/7/2024,4/7/2024
46593,46593,6312,1,2,4/7/2024,4/7/2024
46594,46594,8167,1,2,4/7/2024,4/7/2024
46595,46595,9573,1,2,4/7/2024,4/7/2024
46596,46596,2826,1,2,4/7/2024,4/7/2024
46597,46597,11310,1,2,4/7/2024,4/7/2024
46598,46598,8397,1,2,4/7/2024,4/7/2024
46599,46599,5479,1,2,4/7/2024,4/7/2024
46600,46600,3647,1,2,4/7/2024,4/7/2024
46601,46601,3060,1,2,4/7/2024,4/7/2024
46602,46602,2340,1,2,4/7/2024,4/7/2024
46603,46603,1064,1,2,4/7/2024,4/7/2024
46604,46604,2996,1,2,4/7/2024,4/7/2024
46605,46605,12172,1,2,4/7/2024,4/7/2024
46606,46606,11334,1,2,4/7/2024,4/7/2024
46607,46607,2346,1,2,4/7/2024,4/7/2024
46608,46608,13975,1,2,4/7/2024,4/7/2024
46609,46609,5769,1,2,4/7/2024,4/7/2024
46610,46610,13910,1,2,4/7/2024,4/7/2024
46611,46611,6813,1,2,4/7/2024,4/7/2024
46612,46612,1571,1,2,4/7/2024,4/7/2024
46613,46613,12454,1,2,4/7/2024,4/7/2024
46614,46614,8075,1,2,4/7/2024,4/7/2024
46615,46615,3850,1,2,4/7/2024,4/7/2024
46616,46616,13386,1,2,4/7/2024,4/7/2024
46617,46617,6520,1,2,4/7/2024,4/7/2024
46618,46618,9764,1,2,4/7/2024,4/7/2024
46619,46619,1215,1,2,4/7/2024,4/7/2024
46620,46620,7009,1,2,4/7/2024,4/7/2024
46621,46621,3109,1,2,4/7/2024,4/7/2024
46622,46622,8447,1,2,4/7/2024,4/7/2024
46623,46623,500,1,2,4/7/2024,4/7/2024
46624,46624,209,1,2,4/7/2024,4/7/2024
46625,46625,11352,1,2,4/7/2024,4/7/2024
46626,46626,12440,1,2,4/7/2024,4/7/2024
46627,46627,3539,1,2,4/7/2024,4/7/2024
46628,46628,11753,1,2,4/7/2024,4/7/2024
46629,46629,5615,1,2,4/7/2024,4/7/2024
46630,46630,10315,1,2,4/7/2024,4/7/2024
46631,46631,413,1,2,4/7/2024,4/7/2024
46632,46632,8547,1,2,4/7/2024,4/7/2024
46633,46633,134,1,2,4/7/2024,4/7/2024
46634,46634,443,1,2,4/7/2024,4/7/2024
46635,46635,10778,1,2,4/7/2024,4/7/2024
46636,46636,7639,1,2,4/7/2024,4/7/2024
46637,46637,5443,1,2,4/7/2024,4/7/2024
46638,46638,10817,1,2,4/7/2024,4/7/2024
46639,46639,12347,1,2,4/7/2024,4/7/2024
46640,46640,10730,1,2,4/7/2024,4/7/2024
46641,46641,2619,1,2,4/7/2024,4/7/2024
46642,46642,7458,1,2,4/7/2024,4/7/2024
46643,46643,5852,1,2,4/7/2024,4/7/2024
46644,46644,1723,1,2,4/7/2024,4/7/2024
46645,46645,7891,1,2,4/7/2024,4/7/2024
46646,46646,8972,1,2,4/7/2024,4/7/2024
46647,46647,2483,1,2,4/7/2024,4/7/2024
46648,46648,9422,1,2,4/7/2024,4/7/2024
46649,46649,3902,1,2,4/7/2024,4/7/2024
46650,46650,1953,1,2,4/7/2024,4/7/2024
46651,46651,13373,1,2,4/7/2024,4/7/2024
46652,46652,7696,1,2,4/7/2024,4/7/2024
46653,46653,2204,1,2,4/7/2024,4/7/2024
46654,46654,9516,1,2,4/7/2024,4/7/2024
46655,46655,218,1,2,4/7/2024,4/7/2024
46656,46656,2201,1,2,4/7/2024,4/7/2024
46657,46657,7085,1,2,4/7/2024,4/7/2024
46658,46658,13974,1,2,4/7/2024,4/7/2024
46659,46659,14053,1,2,4/7/2024,4/7/2024
46660,46660,8684,1,2,4/7/2024,4/7/2024
46661,46661,4647,1,2,4/7/2024,4/7/2024
46662,46662,630,1,2,4/7/2024,4/7/2024
46663,46663,13418,1,2,4/7/2024,4/7/2024
46664,46664,1627,1,2,4/7/2024,4/7/2024
46665,46665,5990,1,2,4/7/2024,4/7/2024
46666,46666,3207,1,2,4/7/2024,4/7/2024
46667,46667,5594,1,2,4/7/2024,4/7/2024
46668,46668,6438,1,2,4/7/2024,4/7/2024
46669,46669,11016,1,2,4/7/2024,4/7/2024
46670,46670,7194,1,2,4/7/2024,4/7/2024
46671,46671,7787,1,2,4/7/2024,4/7/2024
46672,46672,7266,1,2,4/7/2024,4/7/2024
46673,46673,5893,1,2,4/7/2024,4/7/2024
46674,46674,14070,1,2,4/7/2024,4/7/2024
46675,46675,8200,1,2,4/7/2024,4/7/2024
46676,46676,1598,1,2,4/7/2024,4/7/2024
46677,46677,3342,1,2,4/7/2024,4/7/2024
46678,46678,1116,1,2,4/7/2024,4/7/2024
46679,46679,7165,1,2,4/7/2024,4/7/2024
46680,46680,5332,1,2,4/7/2024,4/7/2024
46681,46681,243,1,2,4/7/2024,4/7/2024
46682,46682,10872,1,2,4/7/2024,4/7/2024
46683,46683,14107,1,2,4/7/2024,4/7/2024
46684,46684,13027,1,2,4/7/2024,4/7/2024
46685,46685,1660,1,2,4/7/2024,4/7/2024
46686,46686,8849,1,2,4/7/2024,4/7/2024
46687,46687,8085,1,2,4/7/2024,4/7/2024
46688,46688,3643,1,2,4/7/2024,4/7/2024
46689,46689,9358,1,2,4/7/2024,4/7/2024
46690,46690,5588,1,2,4/7/2024,4/7/2024
46691,46691,2876,1,2,4/7/2024,4/7/2024
46692,46692,8787,1,2,4/7/2024,4/7/2024
46693,46693,12396,1,2,4/7/2024,4/7/2024
46694,46694,5942,1,2,4/7/2024,4/7/2024
46695,46695,2881,1,2,4/7/2024,4/7/2024
46696,46696,11175,1,2,4/7/2024,4/7/2024
46697,46697,6182,1,2,4/7/2024,4/7/2024
46698,46698,11815,1,2,4/7/2024,4/7/2024
46699,46699,6893,1,2,4/7/2024,4/7/2024
46700,46700,1056,1,2,4/7/2024,4/7/2024
46701,46701,754,1,2,4/7/2024,4/7/2024
